Gene	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
KCNS3	0	0	0.29576	0	0	0
FAM19A2	0	0	0.28551	0	0	0.0093908
CD200R1L	0.064026	0.0060605	0.20723	0	0	0.017316
DNAI2	0	0.23758	0.056593	0	0	0
C17orf104	0	0.018849	0.2753	0	0	0
ALOX12B	0.059673	0.10709	0.12731	0	0	0
MIR1278	0	0	0.29362	0	0	0
LOC642366	0	0.0076366	0.15627	0	0	0.12963
SSX3	0	0.067882	0.21551	0	0	0.010122
PSG9	0	0	0.1679	0	0	0.1255
CLRN3	0	0	0.29285	0	0	0
CDH2	0	0.10624	0.11633	0	0.069999	0
PRIMA1	0	0.069821	0.028019	0	0	0.19451
FGF10	0	0.15442	0.13688	0	0	0
LINC00176	0	0.15309	0.13806	0	0	0
LOC340113	0	0.2634	0.026451	0	0	0
OR9K2	0	0.28983	0	0	0	0
IQCJ	0	0	0.28942	0	0	0
FLJ37201	0	0	0.28941	0	0	0
MYO18B	0	0.17188	0.11719	0	0	0
IL4	0	0.2889	0	0	0	0
OR2A2	0	0.19479	0.094097	0	0	0
CENPVP1	0	0.021031	0.2676	0	0	0
CENPVP2	0	0.021031	0.2676	0	0	0
CGB8	0	0	0.16077	0	0	0.1278
PTGDR2	0	0	0.28842	0	0	0
MIR620	0	0	0.28832	0	0	0
TMEM229A	0	0	0.28793	0	0	0
SNORD103A	0	0	0.10303	0	0	0.18438
SNORD103B	0	0	0.10303	0	0	0.18438
SPACA3	0	0.25807	0.029313	0	0	0
OR10J5	0	0.26255	0.024267	0	0	0
SMCR9	0	0.26145	0.024983	0	0	0
OXT	0	0	0.28627	0	0	0
MKX	0	0	0.2862	0	0	0
PTCHD2	0	0.23806	0.048071	0	0	0
NR0B1	0	0.28613	0	0	0	0
SPATC1	0	0	0.067514	0	0	0.21854
LOC100129216	0	0	0.28584	0	0	0
IFNL3	0	0.1637	0.12191	0	0	0
C7orf66	0	0	0.28525	0	0	0
ACCSL	0	0.097394	0.10959	0	0	0.078172
PRB3	0	0	0.084482	0	0	0.20062
UGT2A3	0	0.094123	0.19058	0	0	0
TMEM132D	0	0	0.28411	0	0	0
LINC00028	0	0	0.21352	0	0	0.070365
PPP5D1	0.28094	0	0.0027572	0	0	0
USP17L10	0	0.2	0.083668	0	0	0
SNORD43	0	0	0.2834	0	0	0
TREH	0	0	0.28292	0	0	0
GABRA3	0.08661	0.12097	0.057837	0	0	0.016707
RBM46	0	0	0.28181	0	0	0
CHRNA2	0.14483	0.0044847	0.064305	0	0	0.068045
POU3F2	0	0.27201	0.009545	0	0	0
RASAL1	0.14532	0.078849	0.04793	0	0	0.0093904
LINC00351	0	0.052243	0.21372	0	0	0.015366
SAGE1	0	0.25163	0.029658	0	0	0
CHAD	0	0.15267	0.1284	0	0	0
LINC00548	0	0.049152	0.23181	0	0	0
PCDHA12	0	0	0.28072	0	0	0
ZAR1L	0	0.1194	0.16128	0	0	0
SLCO6A1	0	0.19539	0.085265	0	0	0
LY6G6C	0	0.1066	0.17332	0	0	0
LOC100505545	0	0.11654	0.16321	0	0	0
C6orf222	0	0	0.27909	0	0	0
KLF15	0	0.035213	0.24378	0	0	0
OC90	0	0	0.27849	0	0	0
LOC399829	0	0.23316	0.035604	0	0	0.0096335
APC2	0	0.071818	0.10826	0	0.01875	0.079024
CYP11B1	0	0.18606	0.091705	0	0	0
TSLP	0	0.076061	0.2013	0	0	0
WDR16	0	0.18085	0.09616	0	0	0
CPNE4	0	0.24503	0.031849	0	0	0
PRY	0	0	0.2764	0	0	0
PRY2	0	0	0.2764	0	0	0
PCDHA8	0	0.27576	0	0	0	0
LINC00379	0	0.087696	0.1163	0	0	0.071585
ZNF32-AS3	0	0.094119	0.18128	0	0	0
C2orf53	0	0	0.27511	0	0	0
VWA5B1	0	0.13806	0.137	0	0	0
OR10H5	0	0	0.27496	0	0	0
NPPB	0	0.2746	0	0	0	0
PNLIPRP3	0	0.1037	0.16991	0	0	0
LOC402160	0	0.24891	0.024412	0	0	0
GAS2L2	0	0.20643	0.066778	0	0	0
CCDC79	0	0	0.27313	0	0	0
CCDC54	0	0	0.27305	0	0	0
OLFM4	0	0	0.27294	0	0	0
KCNN1	0	0.26419	0.0080446	0	0	0
DCST2	0	0.12061	0.15132	0	0	0
LEUTX	0	0	0.2717	0	0	0
ZIC2	0.24775	0.0092121	0.01454	0	0	0
GOLGA6D	0	0.18927	0.075537	0	0	0.0060975
ATOH8	0	0.19497	0.044564	0	0	0.031098
TTC9B	0	0.2706	0	0	0	0
OR4A16	0	0.20248	0.068118	0	0	0
UBE2MP1	0	0	0.2705	0	0	0
GRP	0	0	0.27049	0	0	0
C10orf40	0	0	0.27038	0	0	0
LOC100507489	0.21159	0	0.058614	0	0	0
OTC	0.21224	0.03594	0.021982	0	0	0
SERPINE3	0.10531	0	0.16477	0	0	0
SLC17A3	0.15644	0.057636	0.055975	0	0	0
TNFSF18	0	0	0.26979	0	0	0
SNORA47	0	0	0	0	0	0.26976
LOC100129620	0.10386	0.052121	0.080238	0	0	0.033537
PDX1	0	0.23175	0.012116	0	0	0.025366
UGT2B4	0	0.013818	0.25536	0	0	0
LOC389705	0.07241	0.1014	0.095233	0	0	0
MAB21L1	0	0	0.26364	0	0	0.0049999
DDX4	0.019194	0	0.2494	0	0	0
CNTN2	0	0.21467	0.053826	0	0	0
SMOC1	0	0	0.050459	0	0	0.21793
SKOR1	0.022096	0	0.20474	0	0	0.041221
SOWAHB	0	0	0	0	0	0.26792
MS4A15	0	0	0.26685	0	0	0
CBLN1	0	0.25698	0.009641	0	0	0
RNASE11	0	0	0.26659	0	0	0
C2orf80	0	0	0.26636	0	0	0
RXFP2	0	0.19788	0.03735	0	0	0.030976
DKFZp434L192	0	0.17449	0.091236	0	0	0
KRTAP21-1	0	0	0.26569	0	0	0
UGT1A4	0	0	0.26538	0	0	0
PRAC	0.17725	0.088006	0	0	0	0
ITGB6	0	0.10703	0.158	0	0	0
PCDHGC4	0	0	0.26461	0	0	0
RNF17	0.13112	0.074729	0.058293	0	0	0
EPHA5	0	0	0.26411	0	0	0
PRR23B	0.06919	0	0.19489	0	0	0
MIR4500HG	0	0	0.26344	0	0	0
SNORD66	0	0	0.26344	0	0	0
LOC728819	0	0.037272	0.22572	0	0	0
PRSS3P2	0	0.052848	0.21009	0	0	0
ALDOB	0	0	0.26258	0	0	0
FGA	0	0	0.18317	0	0	0.079389
AOC2	0	0.033454	0.22893	0	0	0
SHANK2	0	0.22763	0.034522	0	0	0
LOC339862	0	0.10946	0.15268	0	0	0
IQCF6	0	0	0.26155	0	0	0
GAGE2E	0	0	0.26152	0	0	0
GAGE8	0	0	0.26152	0	0	0
OR2M7	0	0.23964	0.021607	0	0	0
GJA10	0	0	0.26113	0	0	0
LOC727677	0	0	0.26103	0	0	0
MIR7-3HG	0.22562	0	0.035208	0	0	0
SLC26A9	0	0.095397	0.16537	0	0	0
NDFIP2-AS1	0	0	0.26038	0	0	0
CST11	0.14644	0	0.11304	0	0	0
TRPM5	0	0.070669	0.025251	0	0	0.16353
AGXT2	0	0.1486	0.11049	0	0	0
IBSP	0	0	0.25892	0	0	0
ZPLD1	0	0	0.25862	0	0	0
FLJ26850	0.12677	0.059517	0.072046	0	0	0
ATP4B	0	0	0.25815	0	0	0
MIR4639	0	0	0.25812	0	0	0
MYT1	0.0066127	0.17813	0.073284	0	0	0
EPPK1	0	0.077757	0.18011	0	0	0
NRAP	0	0.13624	0.12074	0	0	0
IFNK	0	0	0	0	0	0.25694
WNT11	0	0.23358	0.023355	0	0	0
MAGEA11	0	0	0.25664	0	0	0
RAB40AL	0	0	0.2566	0	0	0
TMPRSS15	0	0.18193	0.074539	0	0	0
FGG	0	0	0.25639	0	0	0
NAV2-AS4	0	0.1837	0.072629	0	0	0
CEACAM18	0	0.076847	0.17941	0	0	0
ABCC12	0	0.10224	0.15321	0	0	0
SCGB1B2P	0	0	0.25542	0	0	0
RNF128	0	0.1003	0.154	0	0	0
OR10C1	0	0	0.25429	0	0	0
FABP7	0	0	0.25421	0	0	0
OR51I1	0	0	0.254	0	0	0
TRPC5	0	0.16746	0.056177	0	0	0.030001
FAM205B	0	0.071696	0.18172	0	0	0
CCDC158	0	0.21085	0.018481	0	0	0.024024
GGNBP1	0	0.14103	0.11228	0	0	0
MIR3648	0	0	0.091237	0	0	0.16207
NECAB2	0	0	0.25265	0	0	0
ABCA12	0	0.17473	0.074589	0	0	0.0031708
GPR87	0.23078	0	0.021688	0	0	0
DEFB130	0	0	0.25166	0	0	0
LOC100133267	0	0	0.25166	0	0	0
RASEF	0.11951	0.0081212	0.12398	0	0	0
OR1J4	0	0	0.25143	0	0	0
MAGEA1	0	0	0.19566	0	0	0.055243
TPSG1	0	0.084422	0.16645	0	0	0
PGR	0	0.066849	0.083091	0.10091	0	0
FUT5	0.1237	0	0.12702	0	0	0
GPR26	0.01516	0.011151	0.21654	0	0	0.007317
SUPT20HL2	0	0.18205	0	0	0	0.067437
SNORD71	0	0	0.24948	0	0	0
C14orf166B	0	0.10424	0.1207	0	0	0.024512
LOC100130992	0.069191	0.02703	0.15317	0	0	0
OR10G3	0	0	0.017901	0	0	0.23135
UNC5A	0	0.1817	0.067453	0	0	0
LOC100128946	0	0	0.24879	0	0	0
TCEAL6	0	0	0.24077	0	0	0.0079271
LOC146513	0	0	0.12765	0	0	0.12085
DKFZP434K028	0	0	0.24815	0	0	0
OR6C3	0	0	0.248	0	0	0
LOC100129427	0	0	0.24796	0	0	0
UNQ6975	0	0.084182	0.1637	0	0	0
CSRP3	0	0.22419	0.023644	0	0	0
FAM25B	0	0.2108	0.036914	0	0	0
FAM25C	0	0.2108	0.036914	0	0	0
FAM25G	0	0.2108	0.036914	0	0	0
CCDC83	0.015806	0.035818	0.064627	0	0	0.13134
LINC00251	0	0	0.24759	0	0	0
LOC283403	0	0	0.24726	0	0	0
PEBP4	0	0	0.24687	0	0	0
KRTAP20-3	0	0	0.24606	0	0	0
NRTN	0	0	0.2107	0	0	0.035244
TMPRSS9	0	0.16648	0.07851	0	0	0
CCDC147	0	0.15109	0.014847	0	0	0.078778
BPY2	0	0.24467	0	0	0	0
BPY2B	0	0.24467	0	0	0	0
BPY2C	0	0.24467	0	0	0	0
DUX4L7	0	0.019515	0.075273	0	0	0.14988
OVCH1	0	0.084667	0.1021	0	0	0.057683
GPR182	0	0	0.24416	0	0	0
GUCY2F	0	0	0.24411	0	0	0
PRODH2	0	0	0.029241	0	0	0.21464
FEZF2	0	0	0.24388	0	0	0
LCE1D	0	0.23588	0.0079866	0	0	0
EDAR	0	0.06436	0.17886	0	0	0
ST8SIA3	0	0.0096363	0.23355	0	0	0
SAMD13	0	0.13988	0.10295	0	0	0
DNAJB3	0	0	0.24266	0	0	0
HOXD11	0	0	0.24229	0	0	0
SNORA11	0	0	0.24156	0	0	0
PHF21B	0	0.15843	0.083012	0	0	0
RNU5F-1	0	0	0	0	0	0.24134
AGXT	0	0.11103	0.13029	0	0	0
ATP6V0A4	0	0.043333	0.19225	0	0	0.0057315
SNORD109A	0	0	0.24109	0	0	0
SNORD109B	0	0	0.24109	0	0	0
TEKT5	0	0.056364	0.18412	0	0	0
SH3GL2	0	0	0.24024	0	0	0
GBA3	0.23983	0	0	0	0	0
LOC284998	0	0	0.0027804	0	0	0.23695
LOC401463	0	0	0.23965	0	0	0
GIP	0	0.20061	0.038967	0	0	0
OR10AG1	0	0	0.23954	0	0	0
AADACL2	0.1174	0	0.1216	0	0	0
GPC5-AS1	0	0.072793	0.16593	0	0	0
CDH26	0	0	0.23845	0	0	0
OLFM3	0	0	0.23844	0	0	0
PRR15	0	0.086817	0.15161	0	0	0
LRRC3C	0	0	0.23838	0	0	0
MARK2P9	0.13773	0.1006	0	0	0	0
HS3ST5	0	0.07485	0.16292	0	0	0
LGR5	0	0.18546	0.051585	0	0	0
GPR119	0	0	0.23696	0	0	0
UGT2B11	0	0.098671	0.13804	0	0	0
MIR3655	0	0	0.23663	0	0	0
KRT77	0	0.12854	0.040552	0	0	0.066954
FER1L5	0	0.15801	0.077836	0	0	0
KLHL40	0.018871	0	0.21695	0	0	0
GJC2	0	0	0.23551	0	0	0
LINC00704	0	0	0.088735	0	0.1375	0.0091466
POTEA	0.13724	0	0.098121	0	0	0
CARD18	0	0	0	0	0	0.23536
LOC100289509	0	0	0.0049314	0	0	0.22988
MIR875	0	0	0.23477	0	0	0
LOC388813	0	0	0.22735	0	0	0.0069513
LOC727924	0	0.2343	0	0	0	0
SNCB	0	0.1417	0.092582	0	0	0
CSN3	0	0.23411	0	0	0	0
SLC6A1-AS1	0	0.16716	0.066489	0	0	0
LRRC9	0	0.13885	0.094334	0	0	0
OR1F1	0	0	0.23277	0	0	0
LOC151484	0	0	0.2327	0	0	0
C15orf55	0	0	0.23233	0	0	0
STRA8	0	0	0.23227	0	0	0
C17orf99	0	0.063456	0.16874	0	0	0
ZC2HC1B	0	0.22018	0.011989	0	0	0
PCSK2	0	0.029151	0.20289	0	0	0
LOC255130	0	0.1314	0.0088411	0	0	0.091463
GP1BB	0.22805	0	0.0032931	0	0	0
SERPINB12	0	0.22637	0.0048486	0	0	0
PRDM9	0	0.11685	0.11383	0	0	0
SGOL1-AS1	0	0	0.2305	0	0	0
LOC339442	0	0.1397	0.090753	0	0	0
GALNT9	0	0.081635	0.14846	0	0	0
YIPF7	0	0	0.015918	0	0	0.21415
CYP26C1	0	0	0.043341	0	0	0.1867
ACMSD	0.046448	0.13788	0.045575	0	0	0
UGT2B7	0	0	0.22979	0	0	0
ZNF847P	0	0	0.22964	0	0	0
OR1S2	0	0	0.22936	0	0	0
FAM90A2P	0	0.1623	0.066966	0	0	0
JAZF1-AS1	0	0.023636	0.092053	0	0	0.11341
NEUROG3	0	0.022545	0.20617	0	0	0
SVOPL	0	0	0.2287	0	0	0
FAM194A	0	0.11134	0.11669	0	0	0
C8orf12	0	0	0.029808	0	0	0.19806
PRDM13	0	0.015818	0.212	0	0	0
CPA1	0	0.030909	0.062702	0	0	0.1339
LINC00710	0	0	0.22717	0	0	0
MIR194-2	0	0	0.22713	0	0	0
LOC641746	0.15241	0	0.074659	0	0	0
SNORD124	0	0	0.22677	0	0	0
MIR4485	0	0	0.22669	0	0	0
C9orf163	0	0.016545	0.20969	0	0	0
CXorf22	0.11064	0	0.1007	0	0	0.014512
CYP4F2	0	0.023455	0.16788	0	0	0.034515
SCARNA8	0	0	0.22577	0	0	0
ALDH1L1-AS2	0	0	0.22563	0	0	0
ITIH2	0	0.17842	0.046997	0	0	0
MIR630	0	0	0.22512	0	0	0
DCD	0	0	0.027257	0	0	0.19683
TNMD	0	0	0.22397	0	0	0
LRP4	0	0	0.049742	0	0.17375	0
PSAPL1	0	0	0.22333	0	0	0
ZDHHC22	0	0.11994	0.10338	0	0	0
LOC154449	0	0.068785	0.15431	0	0	0
CXXC4	0	0	0.2206	0	0	0.0024389
RP1	0.079676	0.027213	0.11611	0	0	0
PDIA2	0	0.052364	0.17044	0	0	0
GABRB1	0	0.040545	0.18202	0	0	0
LINC00353	0	0.18855	0.03382	0	0	0
SPINK9	0	0.2223	0	0	0	0
TPRX1	0	0	0.22226	0	0	0
MUC6	0.015321	0.02703	0.17982	0	0	0
LRP1B	0.024999	0.054122	0.083509	0	0	0.059513
FBN3	0.084674	0.0058183	0.075919	0	0	0.055608
MYOZ2	0	0	0.22195	0	0	0
VWC2	0	0	0.2219	0	0	0
C11orf94	0	0	0.22129	0	0	0
LINC00443	0	0	0.22127	0	0	0
CELF5	0.18546	0	0.035611	0	0	0
BAI3	0.045159	0.030909	0.13773	0	0	0.0070732
KIF25	0	0.10521	0.11563	0	0	0
GPR6	0.085484	0	0.13511	0	0	0
POM121L2	0	0	0.22052	0	0	0
OR2C3	0	0	0.19909	0	0	0.021219
LOC100652791	0	0	0.22017	0	0	0
LOC401109	0	0.16962	0.050215	0	0	0
HSPB2-C11orf52	0	0.11898	0.10083	0	0	0
LOC100505933	0	0.18376	0.035903	0	0	0
GRK1	0	0	0.21948	0	0	0
OR6B2	0	0.21909	0	0	0	0
OR3A1	0	0	0.21883	0	0	0
CCDC177	0	0.14654	0.072052	0	0	0
ARC	0	0	0.090206	0	0	0.12804
OR51I2	0	0.20405	0.014034	0	0	0
RETNLB	0	0.218	0	0	0	0
CHODL-AS1	0	0.21794	0	0	0	0
MYH6	0.091283	0.019818	0.10675	0	0	0
RNF208	0	0	0.21773	0	0	0
LPPR5	0	0.027212	0.19051	0	0	0
SPATA19	0	0.21721	0	0	0	0
BAI1	0	0	0.14688	0	0	0.070242
FCAMR	0	0.16218	0.054826	0	0	0
WDR96	0.074189	0.047213	0.026764	0	0.06875	0
NOTUM	0	0	0.21677	0	0	0
LOC392232	0	0.19436	0.022303	0	0	0
GRIK2	0	0.037879	0.17867	0	0	0
TSPAN1	0	0	0.21651	0	0	0
MRGPRG-AS1	0	0	0.21643	0	0	0
PRSS38	0	0	0.21636	0	0	0
RHAG	0	0	0.21621	0	0	0
PRSS46	0	0	0.21612	0	0	0
CACNA1B	0	0.091148	0.12486	0	0	0
SHISA3	0	0.20061	0.015307	0	0	0
TTTY2	0	0.20377	0.011312	0	0	0
TTTY2B	0	0.20377	0.011312	0	0	0
WISP3	0	0	0	0	0.21499	0
OR51M1	0	0	0.21466	0	0	0
MIR658	0	0	0.21452	0	0	0
WFDC9	0	0.21436	0	0	0	0
LOC388942	0	0	0.21413	0	0	0
CSPG4P1Y	0	0	0.2138	0	0	0
SNORD116-2	0	0	0.2138	0	0	0
TCP11	0	0	0.21339	0	0	0
CCDC164	0	0.11181	0.019735	0	0	0.081826
ARHGAP36	0	0.082724	0.13051	0	0	0
EPCAM	0	0.11442	0.098682	0	0	0
SNORD97	0	0	0	0	0	0.21291
LOC100129345	0	0.12127	0.091617	0	0	0
KCNMB2-IT1	0	0	0.21282	0	0	0
PPM1J	0	0.21282	0	0	0	0
C9orf50	0	0.05594	0.15635	0	0	0
RFPL3	0	0	0.21222	0	0	0
SPATA31A7	0	0.16606	0.045909	0	0	0
KCNH5	0.11999	0	0.09188	0	0	0
LOC284294	0.15225	0	0.059258	0	0	0
SMR3B	0	0	0.21137	0	0	0
KRTAP29-1	0	0.21126	0	0	0	0
LIPH	0	0	0.15959	0	0	0.051341
LOC283867	0	0.10945	0.10133	0	0	0
GM140	0	0	0.21072	0	0	0
KRTAP10-2	0	0	0.14775	0	0	0.062927
LRRC36	0	0.21037	0	0	0	0
ACE2	0	0	0.2101	0	0	0
ASPDH	0	0	0.2098	0	0	0
T	0	0.11594	0.093707	0	0	0
BASP1P1	0	0	0.20945	0	0	0
KLHL38	0	0	0.2094	0	0	0
MIR3679	0	0	0.20909	0	0	0
PAX1	0	0.13182	0.077255	0	0	0
GPRIN2	0	0	0.20896	0	0	0
SH3BGR	0	0	0.20891	0	0	0
TPSAB1	0	0.077028	0	0	0	0.13159
HPD	0	0.092245	0.076288	0	0	0.039877
SNTG2	0	0.095458	0.11224	0	0	0
LOC644649	0	0.047213	0.16037	0	0	0
ANP32AP1	0	0	0.12641	0	0	0.081095
TUBA3D	0	0.12213	0.085153	0	0	0
IL36B	0	0	0.20728	0	0	0
C10orf129	0	0.15836	0.048914	0	0	0
UCP1	0	0	0.207	0	0	0
ANXA13	0	0.18406	0.022627	0	0	0
COL9A1	0	0	0.20657	0	0	0
SNORD90	0	0	0.20645	0	0	0
ADCY10	0	0.081817	0.1242	0	0	0
CHRM1	0	0	0.17565	0	0	0.030244
SNORA2A	0	0	0.20583	0	0	0
WTIP	0	0	0.20574	0	0	0
MT1P2	0	0	0.20519	0	0	0
BOLL	0	0.064178	0.14056	0	0	0
ACTBL2	0.13273	0.025097	0.021157	0	0	0.025731
CCDC151	0.075638	0.041455	0.087589	0	0	0
MGARP	0	0	0.20461	0	0	0
RNF126P1	0	0	0	0	0	0.20415
TCP10L2	0	0	0.20397	0	0	0
PON1	0	0.10528	0.098647	0	0	0
LOC729059	0	0	0.20386	0	0	0
TBC1D21	0.11354	0	0.090306	0	0	0
TMC2	0	0.13685	0.066858	0	0	0
NOX1	0.031449	0.037515	0.13422	0	0	0
SNORD116-16	0	0.20316	0	0	0	0
SNORD116-22	0	0.20316	0	0	0	0
KRT78	0	0.20308	0	0	0	0
MIR4804	0	0.20291	0	0	0	0
HHIP	0.089835	0.024909	0.088144	0	0	0
POU4F1	0	0.023212	0.17956	0	0	0
DEFB113	0	0	0.20272	0	0	0
ZNF775	0	0.12055	0.082078	0	0	0
MIR4519	0	0	0.20246	0	0	0
CCDC70	0	0.12836	0.0041063	0	0	0.069636
LOC84931	0	0	0.20183	0	0	0
SLCO1B1	0	0	0.20168	0	0	0
FGFBP1	0	0.077698	0.12376	0	0	0
LRRC31	0	0	0.20145	0	0	0
ANKRD30BP3	0	0	0.20127	0	0	0
OR2H2	0	0	0.20115	0	0	0
ADAM2	0	0.13497	0.065938	0	0	0
OPN4	0	0.15152	0.049328	0	0	0
C9orf152	0	0	0.17586	0	0	0.024877
C11orf85	0	0	0.20066	0	0	0
RACGAP1P	0	0.027454	0.16519	0	0	0.0078048
C2orf71	0	0.14946	0.05085	0	0	0
GRIK5	0	0.14431	0.055852	0	0	0
TMX2-CTNND1	0	0.048364	0.15142	0	0	0.00036586
ZAN	0	0.1081	0.072023	0	0	0.019146
C1orf95	0	0.045699	0.1357	0	0	0.017561
MIR30E	0	0	0.19887	0	0	0
CLCA3P	0	0.1	0.098452	0	0	0
HSFY1P1	0	0.1983	0	0	0	0
LOC100506082	0	0	0.19828	0	0	0
GLRA4	0	0	0.19794	0	0	0
SNORD1A	0	0	0.19789	0	0	0
PDZD3	0	0.1197	0.077917	0	0	0
C3orf55	0	0	0.1976	0	0	0
LOC100505841	0	0	0.063229	0	0	0.13428
CAPS2	0	0	0.12459	0	0	0.072684
PRAMEF9	0	0.16381	0.033307	0	0	0
KRTAP13-2	0	0.14504	0.051947	0	0	0
SFN	0	0.065394	0.04802	0	0	0.082928
LOC339529	0.16096	0	0.035333	0	0	0
CCDC33	0	0.09909	0.097198	0	0	0
LOC100130238	0	0	0.19611	0	0	0
CALHM3	0	0	0.19601	0	0	0
C11orf86	0	0	0.19592	0	0	0
CDC25A	0.055323	0	0.13231	0	0	0.0081708
KRT28	0	0.10691	0.088692	0	0	0
ADAM21P1	0	0	0.19559	0	0	0
KLK3	0	0	0.19526	0	0	0
LINC00305	0	0	0.19448	0	0	0
RAG2	0	0	0.19448	0	0	0
ATP2B2	0.078705	0.024545	0.091112	0	0	0
SSX6	0	0	0.19426	0	0	0
PPP1R17	0	0.049758	0.04787	0	0	0.09634
LOC442459	0	0.064244	0.12963	0	0	0
ZP2	0	0	0.19386	0	0	0
LHX8	0	0	0.19384	0	0	0
SLC18A1	0	0.032364	0.048616	0	0.1125	0
LOC63930	0	0.17885	0.014481	0	0	0
LOC100270679	0	0	0.13514	0	0	0.058049
NMBR	0	0	0.19292	0	0	0
SLC17A8	0	0.11539	0.073844	0	0	0.0036585
ABCC8	0.096929	0	0.050528	0	0	0.045365
ARHGEF33	0.10483	0	0.087449	0	0	0
LOC100505918	0	0.019758	0.17244	0	0	0
DNAH6	0.0090318	0.11036	0.066913	0	0	0.0058536
CD164L2	0	0	0.19215	0	0	0
CGB7	0	0	0.15214	0	0	0.039755
TEX37	0	0	0.19169	0	0	0
ISX	0	0.081694	0.022986	0	0	0.086338
TEX28	0	0.16825	0.022122	0	0	0
LOC253573	0	0	0.19019	0	0	0
TTTY21	0.15821	0	0.03191	0	0	0
TTTY21B	0.15821	0	0.03191	0	0	0
GDF3	0	0	0.18969	0	0	0
SNORD115-17	0	0	0.18952	0	0	0
SNORD115-18	0	0	0.18952	0	0	0
SNORD115-19	0	0	0.18952	0	0	0
BCMO1	0	0	0.18937	0	0	0
SNORA79	0	0	0.18896	0	0	0
OR8G2	0	0	0.18893	0	0	0
PCNAP1	0	0	0.1886	0	0	0
GJB6	0	0	0.18827	0	0	0
POTED	0	0	0.18823	0	0	0
MLIP-IT1	0	0.14936	0.038459	0	0	0
KRTAP10-3	0	0	0.18741	0	0	0
IQCF5	0	0	0.18738	0	0	0
RLBP1	0	0.051576	0	0	0	0.1356
KRTAP17-1	0	0	0.18708	0	0	0
IGFN1	0.060479	0.063092	0.063375	0	0	0
ATP4A	0	0.17424	0.01216	0	0	0
LOC340094	0	0	0.18634	0	0	0
POU3F1	0	0.10928	0.077015	0	0	0
SYNGR4	0	0.13382	0.052283	0	0	0
HTR3D	0	0.15407	0.031968	0	0	0
GRIA1	0	0.053091	0.12111	0	0	0.011585
FAM47B	0	0.094123	0.091489	0	0	0
FAM222A	0	0	0.18558	0	0	0
OTOP3	0	0.075576	0.10949	0	0	0
ASIC2	0	0.14145	0.042862	0	0	0
ACTN2	0	0.1418	0.042476	0	0	0
CCDC74B	0	0.16825	0.016006	0	0	0
UNC80	0.023548	0.044606	0.11145	0	0	0.0045121
ARSH	0	0	0.18372	0	0	0
ODF3L2	0	0.16957	0.014144	0	0	0
OVOL1	0	0.046847	0.13676	0	0	0
NBEAP1	0	0	0.11633	0	0	0.066954
LOC100133461	0	0.17976	0.0033572	0	0	0
GPX5	0	0.1243	0.058771	0	0	0
PRB1	0	0	0.18296	0	0	0
CPLX3	0	0.043394	0	0	0	0.13938
SHISA8	0	0	0.18265	0	0	0
LINC00502	0	0.18236	0	0	0	0
NKX2-1	0.12661	0.041091	0.014496	0	0	0
MROH2B	0.090158	0.037901	0.045702	0	0	0.007561
FLJ41649	0	0	0.18128	0	0	0
PCDHB7	0	0.15145	0.029659	0	0	0
ANXA10	0	0	0.18109	0	0	0
MSTN	0	0	0.18098	0	0	0
MIR4698	0	0	0.18088	0	0	0
ABCB11	0	0.10466	0.040626	0	0	0.035244
SLC39A12	0	0.1306	0.049588	0	0	0
FAM26D	0	0	0.18017	0	0	0
CHD5	0.057577	0.024061	0.07492	0	0	0.023538
PRSS54	0	0.023879	0.15567	0	0	0
MIR4721	0.17127	0	0.0082435	0	0	0
ACTRT1	0	0	0.17924	0	0	0
SYCP1	0	0.025394	0.15355	0	0	0
BPIFA1	0.16193	0	0.016602	0	0	0
HECW1	0.11435	0.012849	0.051236	0	0	0
PSKH2	0	0	0.17824	0	0	0
PSG10P	0	0	0.17789	0	0	0
NEUROD2	0	0.10282	0.075009	0	0	0
SPDEF	0	0	0.17763	0	0	0
GRID1-AS1	0	0.17205	0.0054416	0	0	0
OR4X1	0	0	0.17692	0	0	0
SPANXE	0	0	0.17692	0	0	0
C1QTNF9B	0	0	0.17677	0	0	0
CDH18	0	0.15928	0.017231	0	0	0
SERPINB4	0	0	0.17635	0	0	0
AKR1C4	0	0.13012	0.046204	0	0	0
ZIC5	0.047901	0.041454	0.086784	0	0	0
MIR548F4	0	0	0.17602	0	0	0
SSR4P1	0	0	0.17593	0	0	0
FAM205A	0	0	0.17562	0	0	0
USP43	0	0.12546	0.050035	0	0	0
LGI3	0	0	0.17535	0	0	0
SLC6A10P	0	0.10855	0.066757	0	0	0
GCOM1	0	0.039758	0.13553	0	0	0
OR2D2	0	0	0.17527	0	0	0
VSTM2A	0	0	0.17464	0	0	0
GJD2	0	0	0.17451	0	0	0
SPPL2C	0	0	0.17438	0	0	0
C21orf128	0	0.16757	0.0068086	0	0	0
PRR25	0	0	0.17434	0	0	0
PABPC1L2A	0.016773	0.10006	0.052281	0	0	0.0051218
LYPD4	0	0.13618	0.03773	0	0	0
C17orf74	0	0.17369	0	0	0	0
KIAA1211	0.0064517	0.13036	0.036744	0	0	0
NMRK2	0	0	0.17349	0	0	0
LINGO1	0	0	0.17325	0	0	0
C1QL1	0	0.17322	0	0	0	0
DSCAM-IT1	0	0.17316	0	0	0	0
