Gene	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
RP11-483A20.3	0	0	0	0	0	0
RP11-483E23.2	0	0	0	0	0	0
RP11-483F11.7	0	0	0	0	0	0
RP11-483L5.1	0	0	0	0	0	0
RP11-483M24.2	0	0	0	0	0	0
RP11-484D2.4	0	0	0	0	0	0
RP11-484D2.5	0	0	0	0	0	0
RP11-484D4.3	0	0	0	0	0	0
RP11-484H12.1	0	0	0	0	0	0
RP11-484I6.6	0	0	0	0	0	0
RP11-484L7.1	0	0	0	0	0	0
RP11-484L7.2	0	0	0	0	0	0
RP11-484M3.5	0	0	0	0	0	0
RP11-485B17.3	0	0	0	0	0	0
RP11-485B17.4	0	0	0	0	0	0
RP11-485B17.5	0	0	0	0	0	0
RP11-485B17.8	0	0	0	0	0	0
RP11-485C11.1	0	0	0	0	0	0
RP11-485M7.3	0	0	0	0	0	0
RP11-485O14.1	0	0	0	0	0	0
RP11-486B10.3	0	0	0	0	0	0
RP11-486E2.1	0	0	0	0	0	0
RP11-486G15.1	0	0	0	0	0	0
RP11-486L19.2	0	0	0	0	0	0
RP11-486M3.2	0	0	0	0	0	0
RP11-487E1.2	0	0	0	0	0	0
RP11-487E13.1	0	0	0	0	0	0
RP11-487I5.4	0	0	0	0	0	0
RP11-488I4.2	0	0	0	0	0	0
RP11-488L18.6	0	0	0	0	0	0
RP11-488L4.1	0	0	0	0	0	0
RP11-489C13.1	0	0	0	0	0	0
RP11-489E7.1	0	0	0	0	0	0
RP11-489M13.1	0	0	0	0	0	0
RP11-489M13.2	0	0	0	0	0	0
RP11-489M13.3	0	0	0	0	0	0
RP11-489O18.1	0	0	0	0	0	0
RP11-48B3.2	0	0	0	0	0	0
RP11-48B3.5	0	0	0	0	0	0
RP11-48D4.2	0	0	0	0	0	0
RP11-48F14.1	0	0	0	0	0	0
RP11-48F14.2	0	0	0	0	0	0
RP11-48L13.1	0	0	0	0	0	0
RP11-490D19.8	0	0	0	0	0	0
RP11-490E15.2	0	0	0	0	0	0
RP11-490G2.1	0	0	0	0	0	0
RP11-490G8.1	0	0	0	0	0	0
RP11-490H24.5	0	0	0	0	0	0
RP11-490K7.1	0	0	0	0	0	0
RP11-490O24.2	0	0	0	0	0	0
RP11-491H19.1	0	0	0	0	0	0
RP11-491H9.2	0	0	0	0	0	0
RP11-491H9.3	0	0	0	0	0	0
RP11-492A10.1	0	0	0	0	0	0
RP11-492I2.1	0	0	0	0	0	0
RP11-492L8.1	0	0	0	0	0	0
RP11-492L8.2	0	0	0	0	0	0
RP11-492M19.3	0	0	0	0	0	0
RP11-492M23.2	0	0	0	0	0	0
RP11-492O8.1	0	0	0	0	0	0
RP11-494I9.1	0	0	0	0	0	0
RP11-494I9.2	0	0	0	0	0	0
RP11-494K3.2	0	0	0	0	0	0
RP11-494M8.1	0	0	0	0	0	0
RP11-494O16.3	0	0	0	0	0	0
RP11-495L18.2	0	0	0	0	0	0
RP11-495O10.1	0	0	0	0	0	0
RP11-495O11.1	0	0	0	0	0	0
RP11-495P10.10	0	0	0	0	0	0
RP11-495P10.4	0	0	0	0	0	0
RP11-495P10.6	0	0	0	0	0	0
RP11-495P10.7	0	0	0	0	0	0
RP11-495P10.8	0	0	0	0	0	0
RP11-495P10.9	0	0	0	0	0	0
RP11-496B10.1	0	0	0	0	0	0
RP11-496D1.2	0	0	0	0	0	0
RP11-496H15.2	0	0	0	0	0	0
RP11-497D6.3	0	0	0	0	0	0
RP11-497E19.1	0	0	0	0	0	0
RP11-497H16.8	0	0	0	0	0	0
RP11-497J7.1	0	0	0	0	0	0
RP11-497J7.2	0	0	0	0	0	0
RP11-497K15.1	0	0	0	0	0	0
RP11-497K21.1	0	0	0	0	0	0
RP11-498B4.5	0	0	0	0	0	0
RP11-498E11.2	0	0	0	0	0	0
RP11-498J9.2	0	0	0	0	0	0
RP11-498J9.4	0	0	0	0	0	0
RP11-498P14.4	0	0	0	0	0	0
RP11-499O7.4	0	0	0	0	0	0
RP11-49G10.3	0	0	0	0	0	0
RP11-49I4.3	0	0	0	0	0	0
RP11-49L2.1	0	0	0	0	0	0
RP11-49O14.2	0	0	0	0	0	0
RP11-49O14.3	0	0	0	0	0	0
RP11-4B14.3	0	0	0	0	0	0
RP11-4K16.2	0	0	0	0	0	0
RP11-4K3__A.2	0	0	0	0	0	0
RP11-4K3__A.3	0	0	0	0	0	0
RP11-4M23.3	0	0	0	0	0	0
RP11-4M23.4	0	0	0	0	0	0
RP11-4M23.7	0	0	0	0	0	0
RP11-4O3.1	0	0	0	0	0	0
RP11-4O3.2	0	0	0	0	0	0
RP11-500B12.1	0	0	0	0	0	0
RP11-500G10.6	0	0	0	0	0	0
RP11-500G9.1	0	0	0	0	0	0
RP11-500K19.1	0	0	0	0	0	0
RP11-501C14.5	0	0	0	0	0	0
RP11-501C14.6	0	0	0	0	0	0
RP11-501C14.7	0	0	0	0	0	0
RP11-501H19.2	0	0	0	0	0	0
RP11-501H19.4	0	0	0	0	0	0
RP11-501J20.3	0	0	0	0	0	0
RP11-501M7.1	0	0	0	0	0	0
RP11-501O2.1	0	0	0	0	0	0
RP11-501O2.3	0	0	0	0	0	0
RP11-501O2.4	0	0	0	0	0	0
RP11-501O2.5	0	0	0	0	0	0
RP11-502H18.2	0	0	0	0	0	0
RP11-502M1.1	0	0	0	0	0	0
RP11-502M1.2	0	0	0	0	0	0
RP11-503C24.1	0	0	0	0	0	0
RP11-503C24.2	0	0	0	0	0	0
RP11-503C24.3	0	0	0	0	0	0
RP11-503C24.6	0	0	0	0	0	0
RP11-503D12.1	0	0	0	0	0	0
RP11-503I22.2	0	0	0	0	0	0
RP11-503L19.1	0	0	0	0	0	0
RP11-503L23.1	0	0	0	0	0	0
RP11-503N18.4	0	0	0	0	0	0
RP11-504E21.1	0	0	0	0	0	0
RP11-504P24.5	0	0	0	0	0	0
RP11-505C13.1	0	0	0	0	0	0
RP11-505O17.1	0	0	0	0	0	0
RP11-505P4.5	0	0	0	0	0	0
RP11-506B4.5	0	0	0	0	0	0
RP11-506B6.3	0	0	0	0	0	0
RP11-506B6.5	0	0	0	0	0	0
RP11-506B6.6	0	0	0	0	0	0
RP11-506H20.1	0	0	0	0	0	0
RP11-506O24.1	0	0	0	0	0	0
RP11-507F16.1	0	0	0	0	0	0
RP11-507J18.1	0	0	0	0	0	0
RP11-507K13.4	0	0	0	0	0	0
RP11-508M1.7	0	0	0	0	0	0
RP11-508M1.8	0	0	0	0	0	0
RP11-508M1.9	0	0	0	0	0	0
RP11-508M8.1	0	0	0	0	0	0
RP11-508N12.2	0	0	0	0	0	0
RP11-508N12.3	0	0	0	0	0	0
RP11-508N12.4	0	0	0	0	0	0
RP11-508N22.10	0	0	0	0	0	0
RP11-508N22.11	0	0	0	0	0	0
RP11-508N22.6	0	0	0	0	0	0
RP11-508N22.9	0	0	0	0	0	0
RP11-508O18.1	0	0	0	0	0	0
RP11-509I21.1	0	0	0	0	0	0
RP11-509J21.2	0	0	0	0	0	0
RP11-509P12.1	0	0	0	0	0	0
RP11-50B3.1	0	0	0	0	0	0
RP11-50B3.2	0	0	0	0	0	0
RP11-50D9.1	0	0	0	0	0	0
RP11-510C10.2	0	0	0	0	0	0
RP11-510C10.3	0	0	0	0	0	0
RP11-510H23.3	0	0	0	0	0	0
RP11-510I21.1	0	0	0	0	0	0
RP11-510I6.2	0	0	0	0	0	0
RP11-510I6.3	0	0	0	0	0	0
RP11-510N19.2	0	0	0	0	0	0
RP11-510N19.3	0	0	0	0	0	0
RP11-510N19.5	0	0	0	0	0	0
RP11-511B7.1	0	0	0	0	0	0
RP11-511I11.1	0	0	0	0	0	0
RP11-512F24.1	0	0	0	0	0	0
RP11-512N21.1	0	0	0	0	0	0
RP11-512N4.2	0	0	0	0	0	0
RP11-512N4.3	0	0	0	0	0	0
RP11-513D4.1	0	0	0	0	0	0
RP11-513D4.3	0	0	0	0	0	0
RP11-513D5.2	0	0	0	0	0	0
RP11-513G11.2	0	0	0	0	0	0
RP11-513G11.3	0	0	0	0	0	0
RP11-513G11.4	0	0	0	0	0	0
RP11-513H8.1	0	0	0	0	0	0
RP11-513O17.1	0	0	0	0	0	0
RP11-513O17.3	0	0	0	0	0	0
RP11-514F3.4	0	0	0	0	0	0
RP11-514F3.5	0	0	0	0	0	0
RP11-514F8.2	0	0	0	0	0	0
RP11-515C16.1	0	0	0	0	0	0
RP11-515C16.7	0	0	0	0	0	0
RP11-516A11.1	0	0	0	0	0	0
RP11-517B11.4	0	0	0	0	0	0
RP11-517B11.6	0	0	0	0	0	0
RP11-518I13.1	0	0	0	0	0	0
RP11-518L10.5	0	0	0	0	0	0
RP11-519M16.1	0	0	0	0	0	0
RP11-51B23.3	0	0	0	0	0	0
RP11-51C14.1	0	0	0	0	0	0
RP11-51G5.1	0	0	0	0	0	0
RP11-51L5.1	0	0	0	0	0	0
RP11-51L5.2	0	0	0	0	0	0
RP11-51M24.1	0	0	0	0	0	0
RP11-51P8.1	0	0	0	0	0	0
RP11-520B13.5	0	0	0	0	0	0
RP11-520D19.1	0	0	0	0	0	0
RP11-520D19.2	0	0	0	0	0	0
RP11-520H14.1	0	0	0	0	0	0
RP11-520P18.1	0	0	0	0	0	0
RP11-521A24.1	0	0	0	0	0	0
RP11-521D12.1	0	0	0	0	0	0
RP11-521D12.2	0	0	0	0	0	0
RP11-521D12.4	0	0	0	0	0	0
RP11-521E5.1	0	0	0	0	0	0
RP11-521M14.1	0	0	0	0	0	0
RP11-521M14.2	0	0	0	0	0	0
RP11-522B15.1	0	0	0	0	0	0
RP11-522L3.11	0	0	0	0	0	0
RP11-522L3.3	0	0	0	0	0	0
RP11-522L3.4	0	0	0	0	0	0
RP11-522L3.5	0	0	0	0	0	0
RP11-522L3.6	0	0	0	0	0	0
RP11-522L3.9	0	0	0	0	0	0
RP11-522M21.2	0	0	0	0	0	0
RP11-523D22.2	0	0	0	0	0	0
RP11-523L1.2	0	0	0	0	0	0
RP11-524C21.1	0	0	0	0	0	0
RP11-524G24.2	0	0	0	0	0	0
RP11-524H19.2	0	0	0	0	0	0
RP11-524K14.1	0	0	0	0	0	0
RP11-524K22.1	0	0	0	0	0	0
RP11-524L6.2	0	0	0	0	0	0
RP11-524L6.3	0	0	0	0	0	0
RP11-524L6.4	0	0	0	0	0	0
RP11-524P6.1	0	0	0	0	0	0
RP11-525A16.1	0	0	0	0	0	0
RP11-525A16.4	0	0	0	0	0	0
RP11-525G13.2	0	0	0	0	0	0
RP11-526A4.1	0	0	0	0	0	0
RP11-526D8.6	0	0	0	0	0	0
RP11-526D8.7	0	0	0	0	0	0
RP11-526F3.1	0	0	0	0	0	0
RP11-526K17.2	0	0	0	0	0	0
RP11-526K21.2	0	0	0	0	0	0
RP11-526P5.1	0	0	0	0	0	0
RP11-526P5.2	0	0	0	0	0	0
RP11-527D15.1	0	0	0	0	0	0
RP11-527F13.1	0	0	0	0	0	0
RP11-527N22.2	0	0	0	0	0	0
RP11-528A10.1	0	0	0	0	0	0
RP11-528A4.2	0	0	0	0	0	0
RP11-528A4.3	0	0	0	0	0	0
RP11-528G1.2	0	0	0	0	0	0
RP11-528L24.2	0	0	0	0	0	0
RP11-528N21.1	0	0	0	0	0	0
RP11-529A4.10	0	0	0	0	0	0
RP11-529A4.12	0	0	0	0	0	0
RP11-529A4.15	0	0	0	0	0	0
RP11-529A4.4	0	0	0	0	0	0
RP11-529A4.5	0	0	0	0	0	0
RP11-529A4.9	0	0	0	0	0	0
RP11-529E10.8	0	0	0	0	0	0
RP11-529F4.1	0	0	0	0	0	0
RP11-529G21.2	0	0	0	0	0	0
RP11-529G21.3	0	0	0	0	0	0
RP11-529H2.1	0	0	0	0	0	0
RP11-529P9.1	0	0	0	0	0	0
RP11-52B19.1	0	0	0	0	0	0
RP11-52B19.8	0	0	0	0	0	0
RP11-52I18.1	0	0	0	0	0	0
RP11-52J3.2	0	0	0	0	0	0
RP11-52J3.3	0	0	0	0	0	0
RP11-52L11.4	0	0	0	0	0	0
RP11-52L11.6	0	0	0	0	0	0
RP11-52L11.7	0	0	0	0	0	0
RP11-52L11.9	0	0	0	0	0	0
RP11-530I17.1	0	0	0	0	0	0
RP11-530I17.2	0	0	0	0	0	0
RP11-532E4.2	0	0	0	0	0	0
RP11-532F6.2	0	0	0	0	0	0
RP11-532N4.2	0	0	0	0	0	0
RP11-533E19.2	0	0	0	0	0	0
RP11-533F5.2	0	0	0	0	0	0
RP11-533K11.1	0	0	0	0	0	0
RP11-533K9.2	0	0	0	0	0	0
RP11-533K9.3	0	0	0	0	0	0
RP11-533N14.3	0	0	0	0	0	0
RP11-533O20.2	0	0	0	0	0	0
RP11-534I8.1	0	0	0	0	0	0
RP11-534L6.5	0	0	0	0	0	0
RP11-534P19.1	0	0	0	0	0	0
RP11-535C21.3	0	0	0	0	0	0
RP11-535C7.1	0	0	0	0	0	0
RP11-535I24.2	0	0	0	0	0	0
RP11-535N6.2	0	0	0	0	0	0
RP11-536C5.2	0	0	0	0	0	0
RP11-536D16.2	0	0	0	0	0	0
RP11-536K17.1	0	0	0	0	0	0
RP11-536N17.1	0	0	0	0	0	0
RP11-536O18.1	0	0	0	0	0	0
RP11-536P6.3	0	0	0	0	0	0
RP11-537A6.7	0	0	0	0	0	0
RP11-537A6.9	0	0	0	0	0	0
RP11-537E18.1	0	0	0	0	0	0
RP11-537H15.4	0	0	0	0	0	0
RP11-537I16.2	0	0	0	0	0	0
RP11-538D16.3	0	0	0	0	0	0
RP11-538P18.1	0	0	0	0	0	0
RP11-538P18.2	0	0	0	0	0	0
RP11-539E17.3	0	0	0	0	0	0
RP11-539E17.5	0	0	0	0	0	0
RP11-539E19.2	0	0	0	0	0	0
RP11-539G18.1	0	0	0	0	0	0
RP11-539I5.2	0	0	0	0	0	0
RP11-53B5.1	0	0	0	0	0	0
RP11-53C16.1	0	0	0	0	0	0
RP11-53M11.3	0	0	0	0	0	0
RP11-53O19.2	0	0	0	0	0	0
RP11-540D14.8	0	0	0	0	0	0
RP11-540E16.2	0	0	0	0	0	0
RP11-540H22.2	0	0	0	0	0	0
RP11-540K16.1	0	0	0	0	0	0
RP11-540K16.2	0	0	0	0	0	0
RP11-540N6.1	0	0	0	0	0	0
RP11-541F9.1	0	0	0	0	0	0
RP11-541F9.2	0	0	0	0	0	0
RP11-541H12.1	0	0	0	0	0	0
RP11-541M12.3	0	0	0	0	0	0
RP11-541P9.3	0	0	0	0	0	0
RP11-542A14.1	0	0	0	0	0	0
RP11-542B5.1	0	0	0	0	0	0
RP11-542C10.1	0	0	0	0	0	0
RP11-542E6.3	0	0	0	0	0	0
RP11-542F9.1	0	0	0	0	0	0
RP11-542G1.1	0	0	0	0	0	0
RP11-542G1.2	0	0	0	0	0	0
RP11-542G1.3	0	0	0	0	0	0
RP11-542K23.10	0	0	0	0	0	0
RP11-542K23.7	0	0	0	0	0	0
RP11-542K23.9	0	0	0	0	0	0
RP11-543A18.1	0	0	0	0	0	0
RP11-543B16.1	0	0	0	0	0	0
RP11-543B16.2	0	0	0	0	0	0
RP11-543B16.3	0	0	0	0	0	0
RP11-543D10.2	0	0	0	0	0	0
RP11-543D5.1	0	0	0	0	0	0
RP11-543D5.2	0	0	0	0	0	0
RP11-543D5.3	0	0	0	0	0	0
RP11-543E8.1	0	0	0	0	0	0
RP11-543E8.2	0	0	0	0	0	0
RP11-543F8.2	0	0	0	0	0	0
RP11-543P15.1	0	0	0	0	0	0
RP11-544A12.4	0	0	0	0	0	0
RP11-544D21.1	0	0	0	0	0	0
RP11-544L8__B.2	0	0	0	0	0	0
RP11-544L8__B.4	0	0	0	0	0	0
RP11-544M22.3	0	0	0	0	0	0
RP11-544M22.8	0	0	0	0	0	0
RP11-545A16.3	0	0	0	0	0	0
RP11-545D19.1	0	0	0	0	0	0
RP11-545E8.1	0	0	0	0	0	0
RP11-545G3.1	0	0	0	0	0	0
RP11-545H22.1	0	0	0	0	0	0
RP11-545I10.2	0	0	0	0	0	0
RP11-545L5.1	0	0	0	0	0	0
RP11-546B8.1	0	0	0	0	0	0
RP11-546B8.5	0	0	0	0	0	0
RP11-546B8.6	0	0	0	0	0	0
RP11-546K22.1	0	0	0	0	0	0
RP11-546K22.2	0	0	0	0	0	0
RP11-546M4.1	0	0	0	0	0	0
RP11-547C13.1	0	0	0	0	0	0
RP11-547C18.2	0	0	0	0	0	0
RP11-547D24.1	0	0	0	0	0	0
RP11-547D24.3	0	0	0	0	0	0
RP11-547I7.1	0	0	0	0	0	0
RP11-548K12.1	0	0	0	0	0	0
RP11-548K12.10	0	0	0	0	0	0
RP11-548K12.11	0	0	0	0	0	0
RP11-548K12.12	0	0	0	0	0	0
RP11-548K12.2	0	0	0	0	0	0
RP11-548K12.3	0	0	0	0	0	0
RP11-548K12.5	0	0	0	0	0	0
RP11-548K12.6	0	0	0	0	0	0
RP11-548K12.7	0	0	0	0	0	0
RP11-548K12.8	0	0	0	0	0	0
RP11-548K12.9	0	0	0	0	0	0
RP11-548K23.11	0	0	0	0	0	0
RP11-548L20.1	0	0	0	0	0	0
RP11-549A6.1	0	0	0	0	0	0
RP11-549L6.2	0	0	0	0	0	0
RP11-54A22.1	0	0	0	0	0	0
RP11-54A22.2	0	0	0	0	0	0
RP11-54D18.4	0	0	0	0	0	0
RP11-54I5.1	0	0	0	0	0	0
RP11-54J7.2	0	0	0	0	0	0
RP11-54O15.3	0	0	0	0	0	0
RP11-54O7.10	0	0	0	0	0	0
RP11-54O7.11	0	0	0	0	0	0
RP11-54O7.14	0	0	0	0	0	0
RP11-54O7.2	0	0	0	0	0	0
RP11-54O7.3	0	0	0	0	0	0
RP11-54P19.1	0	0	0	0	0	0
RP11-550A9.1	0	0	0	0	0	0
RP11-550C4.4	0	0	0	0	0	0
RP11-550C4.6	0	0	0	0	0	0
RP11-550H2.1	0	0	0	0	0	0
RP11-550H2.2	0	0	0	0	0	0
RP11-550I15.1	0	0	0	0	0	0
RP11-550P17.5	0	0	0	0	0	0
RP11-551G24.3	0	0	0	0	0	0
RP11-551L14.4	0	0	0	0	0	0
RP11-552E20.1	0	0	0	0	0	0
RP11-552E4.2	0	0	0	0	0	0
RP11-552E4.3	0	0	0	0	0	0
RP11-552E4.4	0	0	0	0	0	0
RP11-552E4.5	0	0	0	0	0	0
RP11-552J9.1	0	0	0	0	0	0
RP11-552J9.11	0	0	0	0	0	0
RP11-552J9.12	0	0	0	0	0	0
RP11-552J9.13	0	0	0	0	0	0
RP11-552J9.14	0	0	0	0	0	0
RP11-552J9.15	0	0	0	0	0	0
RP11-552J9.6	0	0	0	0	0	0
RP11-552J9.9	0	0	0	0	0	0
RP11-552M14.1	0	0	0	0	0	0
RP11-553A10.1	0	0	0	0	0	0
RP11-553A21.3	0	0	0	0	0	0
RP11-553P9.3	0	0	0	0	0	0
RP11-554D13.1	0	0	0	0	0	0
RP11-554D15.1	0	0	0	0	0	0
RP11-554D15.2	0	0	0	0	0	0
RP11-554D15.3	0	0	0	0	0	0
RP11-554D15.4	0	0	0	0	0	0
RP11-554I8.2	0	0	0	0	0	0
RP11-554K11.2	0	0	0	0	0	0
RP11-555G19.1	0	0	0	0	0	0
RP11-555H23.1	0	0	0	0	0	0
RP11-555H7.2	0	0	0	0	0	0
RP11-555J4.3	0	0	0	0	0	0
RP11-555J4.4	0	0	0	0	0	0
RP11-555M1.3	0	0	0	0	0	0
RP11-556E13.1	0	0	0	0	0	0
RP11-556G22.1	0	0	0	0	0	0
RP11-556G22.2	0	0	0	0	0	0
RP11-556G22.3	0	0	0	0	0	0
RP11-556I14.1	0	0	0	0	0	0
RP11-556I14.2	0	0	0	0	0	0
RP11-556N21.1	0	0	0	0	0	0
RP11-556O15.1	0	0	0	0	0	0
RP11-557H15.3	0	0	0	0	0	0
RP11-557H15.4	0	0	0	0	0	0
RP11-557H15.5	0	0	0	0	0	0
RP11-557J10.5	0	0	0	0	0	0
RP11-558F24.2	0	0	0	0	0	0
RP11-558O12.1	0	0	0	0	0	0
RP11-55C6.1	0	0	0	0	0	0
RP11-55K22.2	0	0	0	0	0	0
RP11-55L3.1	0	0	0	0	0	0
RP11-560A15.4	0	0	0	0	0	0
RP11-560A7.1	0	0	0	0	0	0
RP11-560B16.5	0	0	0	0	0	0
RP11-560G2.1	0	0	0	0	0	0
RP11-560I19.1	0	0	0	0	0	0
RP11-560I19.2	0	0	0	0	0	0
RP11-560L11.1	0	0	0	0	0	0
RP11-560O20.1	0	0	0	0	0	0
RP11-561E1.1	0	0	0	0	0	0
RP11-561G1.3	0	0	0	0	0	0
RP11-561N12.1	0	0	0	0	0	0
RP11-561N12.2	0	0	0	0	0	0
RP11-561N12.6	0	0	0	0	0	0
RP11-561O23.5	0	0	0	0	0	0
RP11-561O23.7	0	0	0	0	0	0
RP11-561O4.1	0	0	0	0	0	0
RP11-562F9.2	0	0	0	0	0	0
RP11-563M4.1	0	0	0	0	0	0
RP11-563N12.2	0	0	0	0	0	0
RP11-563N6.4	0	0	0	0	0	0
RP11-563P16.1	0	0	0	0	0	0
RP11-564C24.1	0	0	0	0	0	0
RP11-564C4.4	0	0	0	0	0	0
RP11-564P9.1	0	0	0	0	0	0
RP11-565A3.1	0	0	0	0	0	0
RP11-565A3.2	0	0	0	0	0	0
RP11-565H13.3	0	0	0	0	0	0
RP11-565J7.1	0	0	0	0	0	0
RP11-565N2.1	0	0	0	0	0	0
RP11-565N2.2	0	0	0	0	0	0
RP11-565P22.2	0	0	0	0	0	0
RP11-565P22.6	0	0	0	0	0	0
RP11-566H8.1	0	0	0	0	0	0
RP11-566H8.2	0	0	0	0	0	0
RP11-566H8.3	0	0	0	0	0	0
RP11-567B20.1	0	0	0	0	0	0
RP11-567B20.2	0	0	0	0	0	0
RP11-567C20.2	0	0	0	0	0	0
RP11-567C20.3	0	0	0	0	0	0
RP11-567E21.3	0	0	0	0	0	0
RP11-567G11.1	0	0	0	0	0	0
RP11-567G24.1	0	0	0	0	0	0
RP11-567G24.3	0	0	0	0	0	0
RP11-567I13.1	0	0	0	0	0	0
RP11-567J20.1	0	0	0	0	0	0
RP11-567J20.2	0	0	0	0	0	0
RP11-567N4.2	0	0	0	0	0	0
RP11-567N4.3	0	0	0	0	0	0
RP11-567O18.1	0	0	0	0	0	0
RP11-567P17.1	0	0	0	0	0	0
RP11-567P17.2	0	0	0	0	0	0
RP11-568A7.1	0	0	0	0	0	0
RP11-568A7.2	0	0	0	0	0	0
RP11-568A7.3	0	0	0	0	0	0
RP11-568J23.1	0	0	0	0	0	0
RP11-569A11.2	0	0	0	0	0	0
RP11-569A2.2	0	0	0	0	0	0
RP11-569O4.7	0	0	0	0	0	0
RP11-56A10.1	0	0	0	0	0	0
RP11-56D16.8	0	0	0	0	0	0
RP11-56H7.2	0	0	0	0	0	0
RP11-56I23.1	0	0	0	0	0	0
RP11-56P2.1	0	0	0	0	0	0
RP11-56P9.10	0	0	0	0	0	0
RP11-56P9.11	0	0	0	0	0	0
RP11-56P9.4	0	0	0	0	0	0
RP11-56P9.5	0	0	0	0	0	0
RP11-56P9.6	0	0	0	0	0	0
RP11-56P9.8	0	0	0	0	0	0
RP11-570H19.2	0	0	0	0	0	0
RP11-570K4.1	0	0	0	0	0	0
RP11-570P14.1	0	0	0	0	0	0
RP11-571E6.1	0	0	0	0	0	0
RP11-571E6.4	0	0	0	0	0	0
RP11-571F15.2	0	0	0	0	0	0
RP11-571I18.2	0	0	0	0	0	0
RP11-572C15.3	0	0	0	0	0	0
RP11-572F4.1	0	0	0	0	0	0
RP11-572H4.1	0	0	0	0	0	0
RP11-572M11.1	0	0	0	0	0	0
RP11-572M11.2	0	0	0	0	0	0
RP11-572P18.2	0	0	0	0	0	0
RP11-573D15.1	0	0	0	0	0	0
RP11-573D15.3	0	0	0	0	0	0
RP11-573E11.2	0	0	0	0	0	0
RP11-573G6.2	0	0	0	0	0	0
RP11-573J24.1	0	0	0	0	0	0
RP11-573M3.4	0	0	0	0	0	0
RP11-574E24.3	0	0	0	0	0	0
RP11-574K11.8	0	0	0	0	0	0
RP11-574M7.1	0	0	0	0	0	0
RP11-574M7.2	0	0	0	0	0	0
RP11-574O7.1	0	0	0	0	0	0
RP11-575B7.3	0	0	0	0	0	0
RP11-575C1.1	0	0	0	0	0	0
RP11-575F12.1	0	0	0	0	0	0
RP11-575L7.4	0	0	0	0	0	0
RP11-575M4.1	0	0	0	0	0	0
RP11-576C12.1	0	0	0	0	0	0
RP11-576E20.1	0	0	0	0	0	0
RP11-576N17.2	0	0	0	0	0	0
RP11-576N17.4	0	0	0	0	0	0
RP11-576N17.5	0	0	0	0	0	0
RP11-577B7.1	0	0	0	0	0	0
RP11-577G20.1	0	0	0	0	0	0
RP11-577G20.2	0	0	0	0	0	0
RP11-577N1.1	0	0	0	0	0	0
RP11-577N1.2	0	0	0	0	0	0
RP11-579E24.2	0	0	0	0	0	0
RP11-579O24.1	0	0	0	0	0	0
RP11-57C13.4	0	0	0	0	0	0
RP11-57C13.5	0	0	0	0	0	0
RP11-57C13.6	0	0	0	0	0	0
RP11-57C19.2	0	0	0	0	0	0
RP11-57C19.6	0	0	0	0	0	0
RP11-57G10.1	0	0	0	0	0	0
RP11-57G22.1	0	0	0	0	0	0
RP11-57H12.2	0	0	0	0	0	0
RP11-580J4.1	0	0	0	0	0	0
RP11-580P21.1	0	0	0	0	0	0
RP11-582J16.3	0	0	0	0	0	0
RP11-583F24.3	0	0	0	0	0	0
RP11-583F24.4	0	0	0	0	0	0
RP11-583F24.5	0	0	0	0	0	0
RP11-583F24.6	0	0	0	0	0	0
RP11-583F24.7	0	0	0	0	0	0
RP11-583F24.8	0	0	0	0	0	0
RP11-584P2.1	0	0	0	0	0	0
RP11-584P21.4	0	0	0	0	0	0
RP11-585F1.6	0	0	0	0	0	0
RP11-585K14.2	0	0	0	0	0	0
RP11-586D5.1	0	0	0	0	0	0
RP11-586E1.1	0	0	0	0	0	0
RP11-587D21.1	0	0	0	0	0	0
RP11-587D21.4	0	0	0	0	0	0
RP11-587H10.1	0	0	0	0	0	0
RP11-587H10.2	0	0	0	0	0	0
RP11-588D3.1	0	0	0	0	0	0
RP11-588F10.1	0	0	0	0	0	0
RP11-588G21.2	0	0	0	0	0	0
RP11-588L15.1	0	0	0	0	0	0
RP11-588P8.1	0	0	0	0	0	0
RP11-589B3.6	0	0	0	0	0	0
RP11-589C21.1	0	0	0	0	0	0
RP11-589C21.2	0	0	0	0	0	0
RP11-589F4.2	0	0	0	0	0	0
RP11-589F5.4	0	0	0	0	0	0
RP11-589N15.1	0	0	0	0	0	0
RP11-58A12.3	0	0	0	0	0	0
RP11-58B2.1	0	0	0	0	0	0
RP11-58C3.2	0	0	0	0	0	0
RP11-58H15.3	0	0	0	0	0	0
RP11-58K22.1	0	0	0	0	0	0
RP11-58K22.2	0	0	0	0	0	0
RP11-58K22.5	0	0	0	0	0	0
RP11-58O15.1	0	0	0	0	0	0
RP11-58O3.1	0	0	0	0	0	0
RP11-58O3.2	0	0	0	0	0	0
RP11-591L14.1	0	0	0	0	0	0
RP11-592B15.4	0	0	0	0	0	0
RP11-592B15.6	0	0	0	0	0	0
RP11-592N21.1	0	0	0	0	0	0
RP11-593F5.1	0	0	0	0	0	0
RP11-593F5.2	0	0	0	0	0	0
RP11-593P24.2	0	0	0	0	0	0
RP11-593P24.3	0	0	0	0	0	0
RP11-593P24.4	0	0	0	0	0	0
RP11-597D13.8	0	0	0	0	0	0
RP11-597M17.1	0	0	0	0	0	0
RP11-597M17.2	0	0	0	0	0	0
RP11-597M17.3	0	0	0	0	0	0
RP11-598C10.1	0	0	0	0	0	0
RP11-598C10.2	0	0	0	0	0	0
