Symbol	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)
GABRB2	18	12.375	12.16666667	12.5	15.6	11.18181818	13.80769231
TFAP2B	14	13.5625	13.66666667	15.58333333	16	11.36363636	11.42307692
LOC149134	15.25	13.6875	13.16666667	12.75	15	12.77272727	12.96153846
UTP6	14.25	14.25	12.83333333	12.5	14	12.27272727	15.38461538
LOC283585	16.25	13.6875	11.16666667	10.91666667	13.6	12.54545455	17.30769231
LOC400541	13.5	13.6875	13.83333333	13.75	15	13.09090909	12.57692308
P2RY1	13.25	13.875	18.16666667	12.08333333	13	12.36363636	12.69230769
CDC6	14.25	13.5625	14.83333333	11.91666667	13.6	12.40909091	14.84615385
OR1Q1	14.75	14.125	12.83333333	12.41666667	16.6	12.63636364	12
MYSM1	10	10.125	13.66666667	21	10	16.13636364	14.42307692
LOC349160	16	13.6875	13.16666667	10.5	15	12.13636364	14.84615385
QRFPR	16	13.375	12.83333333	11.16666667	14.8	11.77272727	15.38461538
C6orf170	7.75	6.875	10	24.33333333	7.4	26.31818182	12.61538462
NEUROG2	13.75	14.125	13.66666667	14	15	12	12.73076923
SHISA2	13	11.4375	10.5	10.16666667	11.8	16.54545455	21.80769231
IBTK	11	14.3125	17.16666667	10	10.8	16.31818182	15.61538462
NTRK1	13.25	15.5625	14.66666667	11.75	15.8	12.04545455	12.11538462
PCDHGA11	14.75	13.1875	12.66666667	14.25	16.6	11.04545455	12.65384615
HDX	13.5	17.5	18	12.41666667	10.4	10.09090909	13.23076923
CAPN6	15	13.9375	13.5	11.33333333	13.6	12.68181818	15.03846154
XGPY2	17.25	13.875	13	11.66666667	14.2	12.22727273	12.84615385
UTP14A	12	14.625	14.33333333	15.16666667	12.6	13.59090909	12.73076923
LOC100128081	15	23	11.16666667	11.41666667	12.2	10.18181818	12.07692308
ALDH3B2	13.25	13.8125	13.83333333	16.5	13.6	12.04545455	12
AMELX	15.25	13.75	13.66666667	11.91666667	15	12.5	12.92307692
GRIK3	12.5	15.75	16.33333333	10.58333333	13.2	12.18181818	14.42307692
HAVCR1	12.25	13	10.5	12	14.2	17.54545455	15.46153846
TCAM1	15.75	14.375	12.33333333	11.83333333	13.6	12.72727273	14.30769231
hCG_2019139	14	14	12.5	15	12.6	13	13.80769231
SOSTDC1	15	13.5625	12	13.58333333	13.6	11.81818182	15.30769231
SEMA6D	15	12.5625	13.33333333	11.08333333	15.4	13.04545455	14.42307692
ACCN5	14.75	15.375	13.5	12.08333333	12.8	12.40909091	13.88461538
DIAPH3	12.75	12.9375	13	16.75	14.6	12.36363636	12.38461538
LOC282980	18.25	14	12.66666667	8.75	12.2	13.54545455	15.30769231
LOC100128175	17.75	12.6875	12.33333333	10.16666667	13	12.63636364	16.11538462
ADAM32	16.5	13.1875	13.16666667	10.66666667	13.6	13.18181818	14.38461538
C21orf71	13.25	12.6875	13	13.5	13.6	14.90909091	13.69230769
LOC100129917	12.5	11.5	11.16666667	14.75	15.4	15.90909091	13.30769231
BEST4	12.75	11.75	11.5	14.58333333	16.2	14.40909091	13.30769231
PCDH19	17.5	13.0625	12.83333333	11.25	13.6	12.09090909	14.15384615
IFNE	13.5	15.1875	14	10.75	15	11.81818182	14.23076923
PP14571	14	12.75	12.5	13.33333333	18	11.77272727	12.07692308
SUCLG1	11.25	11.0625	13.66666667	12.66666667	14.6	13.95454545	17.23076923
RIMKLA	13.75	14.5	13	12.5	14.6	11.90909091	14.15384615
TAS2R8	14.25	13.75	13.5	11.75	14.8	11.95454545	14.38461538
MTMR8	15.25	13.3125	12.83333333	10.83333333	14.4	12.13636364	15.61538462
CPNE4	13.5	13.625	14.16666667	13.16666667	15.4	11.95454545	12.53846154
MAGEA12	13.75	13.8125	12.16666667	12.41666667	16	12	14.15384615
MUSK	16.75	13	12.5	10.41666667	11.8	13.40909091	16.42307692
CAV2	16.75	13.25	13.5	11.91666667	12.8	12.77272727	13.30769231
LOC100289109	19	12.375	9.833333333	11.83333333	12.2	12.45454545	16.57692308
WDR16	15	12.75	11.83333333	12.91666667	16.6	12.22727273	12.92307692
ZNF663	14.75	14.3125	14.5	10.91666667	12.6	12.81818182	14.34615385
CNTN5	14.25	12.8125	13.5	16.75	12.4	12.09090909	12.38461538
C14orf37	12	13.5625	12.5	15.58333333	16	12.5	12.03846154
CCNYL2	13.5	14.75	15	12.41666667	12.2	11.95454545	14.30769231
LOC344595	18.5	12.8125	12	13.41666667	13.2	11.59090909	12.57692308
SMR3A	17	14.0625	13	11.5	11.8	12.90909091	13.76923077
OR1E1	14	14.8125	14.16666667	11.66666667	13	12.5	13.88461538
SMARCB1	14.5	13.25	12.33333333	12.41666667	13	13.40909091	15.11538462
COQ10B	12.5	13.9375	15.16666667	13.83333333	14	11.63636364	12.88461538
HHLA2	18.25	14.125	13.33333333	11.91666667	12	11.13636364	13.19230769
WBSCR28	14.5	13.25	11.66666667	14.16666667	15.4	12.04545455	12.92307692
ZNF442	20.5	12.125	11.16666667	11.5	11.4	12.86363636	14.38461538
ZNF460	12.5	12.625	12.5	12.16666667	14.8	13	16.26923077
ABCA6	15.75	14.6875	13	10.91666667	14	11.95454545	13.53846154
PLAT	12.75	13.5625	13.33333333	14.58333333	12.6	12.95454545	14.03846154
CRCT1	13.25	13.125	14	13.33333333	13.8	12.68181818	13.61538462
RXFP2	16.75	14.375	13.83333333	10.58333333	12.4	12.27272727	13.57692308
C8orf48	14.25	12.875	13.5	14.33333333	13.2	12.36363636	13.26923077
BLID	15	12.8125	12.16666667	13.5	15.2	11.59090909	13.46153846
OTX2OS1	17.75	14.0625	12.5	11	13.6	11.31818182	13.42307692
MLNR	14	13	11.5	15	14.8	12	13.34615385
RGS11	14	13.625	14	14.66666667	13	10.95454545	13.38461538
DRD1	18.5	13	11.33333333	9.75	15.6	10.95454545	14.46153846
PCDHA6	11.5	12.9375	12.66666667	21.41666667	11.2	11.31818182	12.42307692
CPLX1	15.25	13.875	12.5	10.58333333	11.2	16.54545455	13.5
ANLN	13.75	14.1875	12.66666667	10.75	13.2	14.31818182	14.57692308
LOC645188	16.25	13.125	12.5	11.83333333	13.8	12.18181818	13.73076923
HOXD12	13.5	13.75	14.66666667	10.41666667	16.2	12.54545455	12.30769231
VKORC1L1	13.25	14.3125	13	14	13.2	13.77272727	11.84615385
NCRNA00113	15	13.6875	16.16666667	10.41666667	12.4	11.77272727	13.92307692
TMEM47	16	13.5	13.33333333	11.75	12.8	12.09090909	13.88461538
CDH11	15.5	12.6875	10.66666667	15.5	12.8	11.40909091	14.76923077
GJB2	11.25	11.875	11.5	11.41666667	26.2	9.909090909	11.15384615
IZUMO1	10	16.125	16.66666667	11.66666667	18	9.954545455	10.84615385
IL5	18.25	13.1875	11.66666667	10	17.2	10.72727273	12.19230769
TANC1	16.25	9.875	9.666666667	23	12.2	11.45454545	10.76923077
SLC6A1	15.25	14.5	11.83333333	12.25	13.4	12.31818182	13.65384615
C13orf30	15.25	13.6875	12.5	12.41666667	13.4	12.22727273	13.69230769
ZFPM2	14.75	14.5625	12	13.41666667	11.2	12	15.23076923
SLCO5A1	13.25	14.1875	14.33333333	10.33333333	16.8	11.5	12.73076923
ZNF311	16	12.875	12	12.25	12	13.72727273	14.26923077
DIRAS3	14	13.1875	12	14.66666667	12.8	12.5	13.96153846
LOC285692	13.75	13.5625	12.33333333	14.58333333	15.2	11.72727273	11.92307692
SPINLW1	11.75	12.9375	13	13.41666667	15.4	13.13636364	13.42307692
IGFBP5	13.75	12.875	13.16666667	13.41666667	13.4	12.18181818	14.26923077
NIPSNAP3B	31.75	10.9375	11.16666667	8	10.4	10.72727273	10.07692308
FGFBP3	15.5	12.4375	10.33333333	12	10.2	18.31818182	14.26923077
OR10H2	12.75	14.4375	15.16666667	11.25	14.6	12.54545455	12.30769231
PAR5	17	9.8125	8.666666667	10.75	9.2	18.22727273	19.38461538
VPREB1	14.5	13.1875	14.66666667	13.08333333	14.6	11	12
NRG3	14.25	13.3125	12.83333333	12.75	15.2	11.86363636	12.80769231
IGH@	16	13.125	13.5	10.83333333	15.4	11.59090909	12.53846154
SULT1C4	12.25	14.0625	16.66666667	11.33333333	14	11.90909091	12.69230769
NANOS1	14.25	11.875	11.16666667	16.83333333	12.2	11.86363636	14.69230769
KRT13	14.75	13.375	12.83333333	12	14.8	13.09090909	12
CCL8	14.25	22.125	11.33333333	9.25	12.6	10.86363636	12.42307692
ZFHX4	14.75	12.6875	13.33333333	13.16666667	13	12.54545455	13.34615385
FGF20	15	13.5	11.83333333	12.91666667	16	11.77272727	11.76923077
IFNA2	14	12.8125	15.5	15.91666667	11	11.54545455	11.84615385
OBSL1	15.5	12.6875	10.83333333	13.25	11.8	12.09090909	16.34615385
CHRM1	14.75	14.5625	13.16666667	11.75	12.8	12.09090909	13.38461538
COL21A1	14.25	12.5625	12.5	14.08333333	15.6	11	12.5
FZD10	18	12.6875	13	10.41666667	13.4	12.18181818	12.76923077
MS4A2	15	13	11.33333333	10.16666667	13.8	15.40909091	13.73076923
OR2J3	13.5	14.125	15.33333333	11.08333333	11.2	12.72727273	14.46153846
LOC100287813	19	13.75	11.66666667	10.33333333	12.4	11.54545455	13.73076923
DEFB129	17.75	13.125	12.33333333	11.25	9.8	12.13636364	16
ESCO2	14.5	12.375	12.66666667	15.41666667	12.8	12.36363636	12.23076923
TMEM178	12.25	12.1875	12.66666667	17.41666667	13.6	12.13636364	12.07692308
GATM	34.75	12.8125	12.16666667	7	7.6	7.409090909	10.53846154
DEFB122	13	14.75	17.33333333	9.083333333	13	12.45454545	12.61538462
RRP8	11.5	11.625	11.33333333	17	12	16.09090909	12.65384615
hCG_2039027	10.5	12.3125	14.83333333	22.16666667	10.8	11.77272727	9.807692308
ATP6V0D2	13.5	12.6875	13.66666667	15.58333333	13	11.63636364	12.11538462
LRRIQ3	16.75	11.875	11.16666667	10.91666667	13.4	13.68181818	14.38461538
KRTAP3-2	14	13.6875	14	11.58333333	13.6	12.13636364	13.15384615
ACOT6	13.5	13.125	13.33333333	15.33333333	12.6	11.72727273	12.53846154
FOXE1	18.25	13.0625	10.83333333	10.08333333	14.2	12.22727273	13.5
IGFBP1	14.75	13.1875	13.66666667	11.16666667	14.6	11.59090909	13.11538462
MYH2	15.5	12.8125	13.16666667	10.16666667	15.4	12.27272727	12.73076923
EGF	14.25	13.75	11.83333333	11.16666667	16.8	11.54545455	12.69230769
RFPL1S	9.25	14.625	25.33333333	11	11.4	10.27272727	10.15384615
FAM70A	8.25	14.3125	9.333333333	28.91666667	8.8	8.045454545	14.34615385
GRIA2	13.5	13.5	12.16666667	12.41666667	15.8	11.77272727	12.84615385
ZC3H12B	14	11.1875	10	15.25	11.8	16.95454545	12.80769231
CSMD3	16.75	12.9375	14.33333333	9.333333333	12.2	11.59090909	14.84615385
ALB	18	12.5625	12	10.83333333	13.4	11.22727273	13.96153846
PGM5	15	13.625	12.16666667	11.5	13.6	11.27272727	14.80769231
LOC283547	13	14.0625	13	11.33333333	18.8	10.40909091	11.26923077
RP11-218C14.6	16	13.3125	13.16666667	11.16666667	12.6	12.31818182	13.26923077
MYH4	14.5	12.6875	12.5	12.41666667	13.8	13.18181818	12.73076923
TMEM155	14.75	12.4375	12.66666667	13	11.4	13.63636364	13.92307692
ANKRD1	13.25	12.625	11.5	13.16666667	15.2	12.68181818	13.34615385
C1orf126	12.5	12.375	13.33333333	15.83333333	15	11.40909091	11.30769231
CYLC2	12.5	12.8125	14.5	12.75	13.8	12.86363636	12.5
LRRC31	13	12.375	12.16666667	14.58333333	12.6	12.22727273	14.76923077
ZNF702P	14	14.0625	12	10.41666667	11	15.22727273	15
PIWIL1	14.5	12.625	12.66666667	9.75	19	10.45454545	12.61538462
LOC100128311	14.5	13.4375	13.66666667	10	12.8	12.72727273	14.46153846
LOC285889	13.75	13.5	13.5	11.83333333	13.2	12.13636364	13.65384615
ZNF578	9.75	9.125	9.166666667	17.33333333	9.6	24.63636364	11.96153846
NCRNA00226	13	13.125	13.5	13	14	11.95454545	12.96153846
LIFR	14.5	12.8125	12.66666667	13.08333333	13	12.40909091	12.96153846
USH2A	21.5	14.0625	11	9.75	9.8	10.31818182	15
MAGEA6	15	13.5	12	10.83333333	15.8	10.95454545	13.30769231
CDKN2BAS	18	13.3125	12.16666667	9.916666667	12.8	11.54545455	13.65384615
GAN	10.25	11.6875	13	19.41666667	12.6	11.81818182	12.53846154
C5orf49	15.75	12.6875	12.16666667	13.41666667	13.6	11.36363636	12.26923077
HAO1	13.5	13.875	12.66666667	12.08333333	13.2	11.90909091	13.96153846
MMP1	11.5	12.625	12.33333333	17.58333333	14	11.45454545	11.69230769
SLCO4C1	15	12.75	10.5	11.41666667	13.2	11.81818182	16.5
LOC100287407	16	12.125	12.33333333	10.91666667	14.2	11.59090909	14
HTR2B	12.75	13.1875	12.66666667	12.5	13.4	13.22727273	13.42307692
LOC100129455	15.25	13.625	12.66666667	11.41666667	12.8	12.31818182	13.07692308
KIF11	11.5	11.0625	12.33333333	10.75	10.6	21.36363636	13.46153846
BCORL2	11	10.875	11.33333333	15.08333333	11.2	17.63636364	13.92307692
ST7OT2	15	12.5625	13	12.16666667	14	11.63636364	12.61538462
OR1A2	17	12.4375	12.83333333	10.08333333	12	12.27272727	14.34615385
GPR17	11.75	12.1875	12.83333333	15.41666667	16.4	11.13636364	11.23076923
CRNDE	10.25	11.4375	11.5	27.41666667	9.4	8.545454545	12.38461538
ZNF546	15.25	13	12	13.16666667	10	14.86363636	12.57692308
TNMD	12.75	12.875	14.16666667	11.25	14.6	12.13636364	13.07692308
KIF23	11.75	19.8125	12.5	12.58333333	12.8	10.90909091	10.5
C1orf150	14.75	10.1875	9.5	11.75	21.4	12.63636364	10.61538462
C2orf58	13.25	16.4375	15	10.16666667	12.4	11.27272727	12.30769231
GRIA3	13.5	13.125	13	10.75	15.6	12.77272727	12.07692308
LOC257396	12.25	11.9375	11.66666667	12.16666667	11.8	18.27272727	12.69230769
TWIST1	13.5	12.6875	12.33333333	12.75	14.4	12.95454545	12.11538462
C2orf34	12	14.875	15.83333333	12.08333333	11.8	11.95454545	12.19230769
WNT2B	12	13.5	13.16666667	11.58333333	13.4	11.95454545	15.11538462
PRTFDC1	10.5	10.1875	10.16666667	25.58333333	11.6	11.54545455	11.11538462
DKFZP564C196	11.75	14.125	14.16666667	12.5	13	11.90909091	13.23076923
ASB17	13	13.9375	12.66666667	12.16666667	12	12.40909091	14.5
SLFNL1	15.75	12.875	10.83333333	12.66666667	10.6	12.45454545	15.5
C5orf48	13.5	12.625	12.83333333	11.41666667	12.6	12.90909091	14.76923077
ABCD2	9.5	8.1875	8	7.416666667	8.8	29.86363636	18.88461538
FSCB	14.75	12.9375	11.66666667	9.916666667	14.2	11.81818182	15.30769231
ANKAR	15	13.4375	12.16666667	9.5	11.2	13.31818182	15.96153846
OIT3	14.75	12.4375	12	11.41666667	14	11.86363636	14.11538462
RXFP1	14.75	13.875	13.83333333	11	12.4	11.54545455	13.15384615
CXorf18	13.5	12.25	12.83333333	15.33333333	12.4	11.63636364	12.57692308
DMRT1	14	11.9375	12.33333333	13.25	15.2	10.63636364	13.15384615
ENTPD3	19	12.5625	11.33333333	10.16666667	12.8	11.40909091	13.19230769
INTU	13	12.375	13.16666667	15	13.4	11.5	11.96153846
TLX3	10.25	13.625	13.16666667	11.91666667	13.8	14.13636364	13.5
KCNV2	17	13.125	11.83333333	10.66666667	12.2	11.86363636	13.69230769
ABCC11	15	13.8125	13	9.166666667	13.6	13.18181818	12.61538462
ABCC12	13	13.0625	12.16666667	12.83333333	13.2	11.5	14.57692308
DCAF4L1	13	10.5625	10.83333333	12.16666667	21.2	10.40909091	12.07692308
ADH1B	16.25	12.875	12.33333333	10.75	12.8	11.5	13.73076923
LOC57399	17.25	12.4375	12	9	13.4	12.72727273	13.42307692
C10orf112	17.25	13.375	11.33333333	10.41666667	13.2	11.22727273	13.42307692
NCBP1	10	11.0625	14.5	17.41666667	9.6	11.68181818	15.92307692
TAF7L	13	12.6875	13.5	11.91666667	13.2	12.5	13.34615385
UNC80	15.75	12.1875	12	10.66666667	12.2	12.72727273	14.61538462
LOC286154	14.5	13.5	13	12.16666667	12	11.68181818	13.26923077
LIPJ	15.75	12.875	12.5	10.91666667	12.2	12.18181818	13.69230769
LOC100132859	13.25	12.5	12.83333333	13.75	13.4	11.59090909	12.76923077
STOML3	13.75	12.5	12.16666667	12.83333333	13.6	12.22727273	13
CDKN2B	9	21.5	20.16666667	9.25	9.4	10.31818182	10.42307692
LOC100127940	13.25	13.0625	12.5	11.83333333	13.8	11.77272727	13.80769231
LOC100133131	15.25	12.3125	11.33333333	11.33333333	13.6	12.45454545	13.73076923
LOC283674	13.5	13.5	13.16666667	13.66666667	12.2	11.90909091	11.92307692
MAGEC3	12.75	12.6875	12.66666667	12.83333333	13.6	12.63636364	12.65384615
STMN2	16.75	12.6875	11.5	12.16666667	12.8	11	12.92307692
HSD17B2	13.25	12.875	13.5	12.08333333	12.4	12.13636364	13.57692308
IGDCC4	12.5	12.0625	12.16666667	16.16666667	11.6	11.90909091	13.38461538
LOC641365	15	13.125	12.66666667	11.08333333	13.8	11.59090909	12.5
LOC286123	12.75	12.9375	12.33333333	11.83333333	13.4	12.5	14
THSD7B	16	12.8125	11.83333333	13	13	10.54545455	12.53846154
PROX2	14	12.0625	11.83333333	15.25	12	11.72727273	12.84615385
SUGT1L1	11.75	12.6875	12.5	13.91666667	12.4	14.18181818	12.26923077
SV2C	15	13.1875	12	10.83333333	13.6	11.22727273	13.84615385
ABCB11	16.75	12.5	11	10.33333333	14.8	10.63636364	13.65384615
BTF3L1	17.25	12.25	11.83333333	10.83333333	14	12.09090909	11.38461538
NCRNA00158	14.25	12.25	13.5	12.5	14.2	11.18181818	11.73076923
INHBA	12.25	12.6875	12.5	11.33333333	17	11.45454545	12.34615385
CNTN4	14	12.9375	13	9.75	13.2	12.27272727	14.34615385
ANKRD45	16.75	12.25	11.83333333	10.91666667	13.8	11.18181818	12.76923077
ADRA2A	12.5	12.375	11.83333333	12.41666667	12.6	13.18181818	14.57692308
CYP7B1	13.75	13.375	11.83333333	12.25	13.6	11.81818182	12.84615385
hCG_1994895	15	13.9375	12.83333333	9.583333333	12.6	11.04545455	14.46153846
STBD1	14.5	13.125	13.5	12.83333333	11.2	11.45454545	12.76923077
NPBWR2	13.25	13.3125	12	14	11.8	12.18181818	12.80769231
MYH16	12.75	12.5	13.16666667	12.83333333	13.8	11.86363636	12.42307692
RIT2	12.75	13.125	14.83333333	12.75	11.8	11.72727273	12.34615385
EVI5	14.25	13.375	12.66666667	11.91666667	12.8	11.63636364	12.65384615
LOC157273	17	12.5	11.5	11.16666667	13.4	10.36363636	13.34615385
NPW	14.25	12.4375	10.83333333	16.75	13	10.77272727	11.23076923
DMP1	16	13.0625	12.66666667	9.166666667	16	10.45454545	11.92307692
SLC26A4	13	12.375	11.66666667	12.41666667	16	11.13636364	12.65384615
NFIB	19	12.8125	12.33333333	10.25	11	10.45454545	13.38461538
MYO3A	17.5	13.0625	11.66666667	9.583333333	12.6	10	14.80769231
PTK7	19.25	11.3125	10.16666667	11.25	12.4	10.81818182	14
LOC121838	15	11.875	12.33333333	9.5	13.4	11.68181818	15.19230769
OLIG3	18	12.6875	11.33333333	10.5	12	10.86363636	13.57692308
D21S2091E	14.75	12.9375	13.33333333	10	12.4	12.40909091	13.11538462
OR5J2	13	12.5625	12.5	11.75	15.8	11.63636364	11.69230769
SMOC2	13.5	13.625	12.33333333	12	12.4	12.63636364	12.42307692
ZNF705G	14.5	12.6875	11	13.66666667	10.4	12.36363636	14.26923077
C3orf66	16.5	12.5625	11	11.41666667	12.8	10.72727273	13.80769231
ZNF781	17.25	11.125	11.33333333	9.916666667	10	16.22727273	12.96153846
LOC169834	16.5	11.1875	11	10.91666667	12.6	13.68181818	12.92307692
C9orf144	13.75	13.5	12.33333333	14.25	12.4	11.27272727	11.23076923
LOC286299	16.5	11.875	10.5	11.91666667	13.6	10.63636364	13.65384615
C16orf73	14.25	12.75	11	10.5	16.4	11.68181818	12.03846154
FHL5	15.5	12.375	14.66666667	9.5	12.6	12.04545455	11.92307692
TPH1	13.5	13.4375	13.5	11.08333333	12.4	11.72727273	12.96153846
WDR63	12.25	13.0625	12.83333333	12.58333333	12.2	11.90909091	13.76923077
LOC340090	13.75	12.8125	11.66666667	12	14.8	11.04545455	12.46153846
FAM81B	14.75	13.3125	11.33333333	9.916666667	13.6	11.18181818	14.42307692
BRIP1	16.25	12.125	11	11.91666667	11.6	12.09090909	13.5
PHF21B	12	12.9375	13.33333333	12.91666667	13.4	11.45454545	12.42307692
ZNF543	16.75	13.75	11.16666667	11.58333333	12	10.5	12.65384615
LOC100130288	13.5	12.75	12.16666667	10.41666667	15.8	12.18181818	11.57692308
TJP1	12.25	11.4375	12.33333333	15.83333333	15	10.86363636	10.65384615
ADAM3A	13	12.75	12.16666667	11.66666667	13.4	13.27272727	12.11538462
LOC100131138	13.25	12.5	12.66666667	12.08333333	14.6	11.59090909	11.65384615
SULF1	15.5	12.125	11.5	12.5	11.6	11.5	13.61538462
GRIA1	16	13.0625	12.5	10.41666667	13.4	10.77272727	12.15384615
CXorf58	13.25	12.1875	12.66666667	12.33333333	13	12.13636364	12.73076923
MMP20	12.75	13	13.16666667	11.66666667	13.4	11.5	12.80769231
ABRA	12	13.375	13.5	11.08333333	13.4	12.81818182	12.07692308
TAS2R50	14.75	13.1875	12	11.08333333	13	11.72727273	12.5
TMEM100	12.25	12.8125	11.66666667	13.08333333	15	11.31818182	12.11538462
CXorf30	14.5	12.9375	13	8.583333333	13.2	11.59090909	14.42307692
FERMT2	13.25	12.875	12	12.75	10.8	13.13636364	13.42307692
FAM196B	14.75	12.1875	10	10.75	15.8	11.36363636	13.34615385
LOC641467	13.5	11.5	11.16666667	9.833333333	10.2	17.36363636	14.61538462
ROBO2	13	13.1875	12.66666667	11.25	13.2	12.18181818	12.69230769
LOC389895	13.25	12.625	15.66666667	11.75	11.2	11.36363636	12.30769231
CYP3A5	12.75	13.125	12.33333333	12.41666667	13.6	11.54545455	12.34615385
PSMA8	12.25	10	10.83333333	14.25	13.4	15.31818182	12.03846154
LRAT	14.5	13.0625	11.5	11.5	13.6	10.77272727	13.15384615
AKR1C4	13.25	11.4375	14	11.75	14.2	12.40909091	11.03846154
LOC100132815	15.25	12.75	11.16666667	10.41666667	13.4	12.31818182	12.76923077
CALCB	13.75	13.125	12.16666667	10.83333333	12.2	12.36363636	13.61538462
GPR111	11.75	13	11.83333333	14.16666667	12.8	11.72727273	12.76923077
TBC1D28	12.75	11.75	9.833333333	15.33333333	14.8	10.95454545	12.61538462
FAM198A	14.75	13.3125	11.83333333	9.5	13.8	10.40909091	14.42307692
PRLR	15.5	14	12	12.25	11.6	10.63636364	12.03846154
LOC285758	14	12.625	12.5	11.5	12.6	10.77272727	13.84615385
hCG_2011852	19.75	11.625	10.16666667	9.666666667	11.4	10.72727273	14.5
LOC644242	11.25	20.3125	11.66666667	10.83333333	11.8	10.18181818	11.69230769
MUC7	13	11.75	11.66666667	15.08333333	11.8	11.22727273	13.19230769
NR0B1	13.25	12.3125	11.5	11.33333333	16	11.09090909	12.23076923
LOC100130548	11.75	12.5	14.66666667	14	13.4	10.90909091	10.38461538
LOC339751	15.75	13	13.16666667	8.75	12.8	11.04545455	12.92307692
COL15A1	14.5	12.8125	10.83333333	14.66666667	11	10.72727273	12.88461538
LOC285370	14	11.9375	11.33333333	13.83333333	13.2	11.04545455	12.03846154
PPP1R3A	12.75	12.875	12.5	12.16666667	12.4	11.31818182	13.34615385
NCRNA00120	14.25	12.25	12.33333333	11.83333333	12.6	11.63636364	12.42307692
NPNT	11.5	13.25	13.5	11.66666667	12.6	11.90909091	12.88461538
CYP4Z2P	15.5	13.5625	11.66666667	11	11.4	11.5	12.57692308
SLITRK1	13.75	14.25	12.16666667	9.333333333	12	11.31818182	14.38461538
RARRES1	13.25	12.875	11.5	12.58333333	12.8	11.36363636	12.80769231
C12orf64	12.5	11.75	11.66666667	13	13.8	11.22727273	13.23076923
IL2	10.75	9.125	9.833333333	11.25	10.4	9.863636364	25.92307692
GABRA6	14	13.6875	11.66666667	10.5	12.4	11.77272727	13.11538462
LOC255480	14.5	13.5625	13	9.583333333	13.6	10.54545455	12.34615385
ARL11	10	12.6875	11.66666667	8.666666667	26.6	8.545454545	8.961538462
MAP1B	13.25	12.25	12.16666667	11.66666667	12.6	10.81818182	14.30769231
SCAND3	14	12.125	12.5	11.08333333	11.6	13.09090909	12.61538462
CENPF	11.5	12.0625	12.16666667	13.25	14.2	12.18181818	11.61538462
CDHR3	14.5	12.875	10.16666667	11.66666667	14	11.54545455	12.19230769
IGSF11	15	11.75	13.66666667	10.33333333	13	11.31818182	11.84615385
DMBX1	13.5	13.875	15.33333333	10.33333333	11	11.04545455	11.80769231
LOC146513	13.75	12.5625	11.66666667	12.58333333	14.4	10.22727273	11.69230769
LOC574538	12.25	13.3125	13	10.5	13.2	11.81818182	12.76923077
EDIL3	14.5	12.9375	13.5	9.916666667	12	10.36363636	13.61538462
KRTAP4-11	12.25	13.0625	12.5	13.58333333	11.8	11.04545455	12.57692308
ABCC6P1	13.75	12.8125	12.33333333	11.41666667	13.2	11	12.26923077
PCDHB4	13.75	13	12.83333333	11.5	10.6	12.27272727	12.80769231
TC2N	10.75	10.1875	9.5	11.08333333	10.4	18.22727273	16.61538462
C6orf112	15	12.125	11.33333333	10.75	13.2	12	12.34615385
C15orf34	13.25	12.9375	12.83333333	11.5	12.2	11.81818182	12.19230769
PLEKHH2	14.5	12.25	11.83333333	10.83333333	11.6	11.63636364	14.03846154
C6orf41	16.25	11.75	11.16666667	11.5	11.2	11.5	13.26923077
PRSS35	12.25	10.6875	11.16666667	14.33333333	12.8	10.72727273	14.65384615
PROM1	15	12.625	11.66666667	9.916666667	12	11.81818182	13.53846154
